ticker,name,sector,close,chg1d,long_score,fade_score,trend,respect_profile,rsi,pctb,bandwidth,atr_pct,relvol,pos52,vs_sma20,vs_sma50,vs_sma200,macd_hist,support_level,support_dist_atr,support_rate,support_n,support_base,support_score,resist_level,resist_dist_atr,resist_base,resist_rate,resist_n,resist_score,long_raw,fade_raw,rs_1m,rs_3m,weekly_trend,vol_confirm,broken_level,broken_rate,broken_n,broken_dist_atr,broken_base,sma20_sup_rate,sma20_sup_base,sma20_sup_n,sma20_res_rate,sma20_res_base,sma20_res_n,sma50_sup_rate,sma50_sup_base,sma50_sup_n,sma50_res_rate,sma50_res_base,sma50_res_n,sma100_sup_rate,sma100_sup_base,sma100_sup_n,sma100_res_rate,sma100_res_base,sma100_res_n,sma200_sup_rate,sma200_sup_base,sma200_sup_n,sma200_res_rate,sma200_res_base,sma200_res_n,bb_lower_sup_rate,bb_lower_sup_base,bb_lower_sup_n,bb_upper_res_rate,bb_upper_res_base,bb_upper_res_n
APH,Amphenol,Information Technology,81.3150,-0.0106,25.8874,0.0000,Up,,52.7816,0.6485,0.0910,0.0340,0.1791,0.7423,0.0135,0.0166,0.1091,0.1205,,,,0,,0.0000,,,,,0,0.0000,25.8874,0.0000,0.0412,-0.0468,Up,False,,,0,,,0.6210,0.7488,91,0.5919,0.6137,88,0.6101,0.7488,55,0.6153,0.6137,52,0.7272,0.7488,40,0.4732,0.6137,35,0.6537,0.7488,22,0.6713,0.6137,22,0.8033,0.7100,68,0.6045,0.5552,89
CI,Cigna,Health Care,268.5400,0.0010,25.8547,14.0000,Mixed,SMA100 78% vs 64% (n=53) | BB upper 75% vs 64% (n=99),39.2245,0.0312,0.0775,0.0232,0.1038,0.4623,-0.0364,-0.0408,-0.0304,-1.3933,,,,0,,0.0000,,,,,0,0.0000,25.8547,14.0000,-0.0431,-0.0811,Down,False,,,0,,,0.7237,0.6429,117,0.5417,0.6264,104,0.7387,0.6429,78,0.5074,0.6264,64,0.7820,0.6429,53,0.5522,0.6264,44,0.6146,0.6429,49,0.6221,0.6264,37,0.7080,0.6607,76,0.7531,0.6424,99
ESS,Essex Property Trust,Real Estate,273.4600,-0.0000,25.8102,6.0000,Up,,41.7975,0.3471,0.0693,0.0166,0.0878,0.5699,-0.0106,-0.0371,0.0319,-0.0087,,,,0,,0.0000,,,,,0,0.0000,25.8102,6.0000,-0.0746,-0.0679,Down,False,,,0,,,0.6810,0.6814,116,0.6043,0.6082,96,0.6458,0.6814,73,0.5505,0.6082,64,0.6883,0.6814,45,0.6487,0.6082,46,0.7306,0.6814,23,0.6827,0.6082,23,0.6745,0.7397,76,0.7000,0.6757,97
MA,Mastercard,Financials,566.2650,0.0113,25.7508,5.1000,Up,BB upper 73% vs 61% (n=90),46.5848,0.2825,0.0785,0.0160,0.1243,0.7457,-0.0171,-0.0032,0.0667,-2.4342,,,,0,,0.0000,,,,,0,0.0000,25.7508,5.1000,-0.0619,0.0998,Mixed,False,,,0,,,0.7237,0.7363,112,0.5613,0.6244,102,0.6866,0.7363,60,0.6083,0.6244,56,0.7397,0.7363,50,0.5408,0.6244,45,0.7483,0.7363,28,0.4999,0.6244,17,0.6721,0.6835,70,0.7281,0.6114,90
EL,Estée Lauder Companies (The),Consumer Staples,97.8000,-0.0104,25.6592,5.1000,Up,,53.3521,0.3913,0.1397,0.0320,0.1336,0.5867,-0.0152,0.0639,0.0645,-0.7406,,,,0,,0.0000,,,,,0,0.0000,25.6592,5.1000,-0.0635,0.1311,Up,False,,,0,,,0.5151,0.5902,86,0.6530,0.7020,83,0.6363,0.5902,50,0.6582,0.7020,58,0.6283,0.5902,30,0.6700,0.7020,39,0.5374,0.5902,19,0.6596,0.7020,23,0.5343,0.5347,73,0.6451,0.5962,71
ACGL,Arch Capital Group,Financials,96.3500,0.0125,25.5973,6.0000,Up,,44.5510,0.3173,0.0593,0.0199,0.1422,0.5641,-0.0108,-0.0273,0.0003,-0.1051,,,,0,,0.0000,,,,,0,0.0000,25.5973,6.0000,-0.0533,-0.0323,Down,False,,,0,,,0.6996,0.7135,123,0.5380,0.5842,97,0.6857,0.7135,76,0.5888,0.5842,73,0.7476,0.7135,56,0.5291,0.5842,42,0.7142,0.7135,28,0.6466,0.5842,29,0.7369,0.6978,69,0.6532,0.6374,104
AMGN,Amgen,Health Care,408.2200,0.0052,25.5575,5.1000,Up,,53.6064,0.5057,0.2559,0.0260,0.0663,0.7897,0.0014,0.0165,0.1419,-0.5921,,,,0,,0.0000,,,,,0,0.0000,25.5575,5.1000,-0.0862,0.1210,Up,False,,,0,,,0.6353,0.6094,99,0.6165,0.6592,83,0.6685,0.6094,52,0.5752,0.6592,51,0.6748,0.6094,50,0.6497,0.6592,37,0.6088,0.6094,23,0.5455,0.6592,21,0.6929,0.6838,75,0.5310,0.5801,87
AFL,Aflac,Financials,115.6200,0.0034,25.5213,0.0000,Up,,42.8699,0.3439,0.0353,0.0156,0.0544,0.4696,-0.0055,-0.0365,0.0147,0.1262,,,,0,,0.0000,,,,,0,0.0000,25.5213,0.0000,-0.0278,-0.0606,Down,False,,,0,,,0.7223,0.6954,112,0.5697,0.6070,81,0.6636,0.6954,68,0.4987,0.6070,53,0.6692,0.6954,42,0.6332,0.6070,33,0.7813,0.6954,29,0.5214,0.6070,16,0.7462,0.7481,63,0.5936,0.5819,101
TER,Teradyne,Information Technology,379.7250,-0.0242,25.4783,25.5216,Up,SMA100 67% vs 55% (n=29) | SMA50 66% vs 55% (n=52),53.8043,0.7699,0.2054,0.0540,0.0908,0.6995,0.0554,0.0373,0.1595,3.9567,,,,0,,0.0000,SMA100,0.2874,0.5479,0.6725,29,50.3569,25.4783,25.5216,0.0351,-0.1582,Up,False,,,0,,,0.6834,0.7027,104,0.5953,0.5479,82,0.6809,0.7027,53,0.6641,0.5479,52,0.5740,0.7027,34,0.6725,0.5479,29,0.7358,0.7027,27,0.5806,0.5479,17,0.6688,0.7054,69,0.6291,0.5976,92
DELL,Dell Technologies,Information Technology,535.4300,-0.0262,25.4094,5.1000,Up,SMA100 70% vs 52% (n=26),53.9766,0.5626,0.3294,0.0578,0.1410,0.8763,0.0206,0.1338,0.9106,-1.7514,,,,0,,0.0000,,,,,0,0.0000,25.4094,5.1000,0.1832,0.2639,Up,False,,,0,,,0.7221,0.7338,97,0.4830,0.5219,79,0.7220,0.7338,43,0.5454,0.5219,42,0.4805,0.7338,25,0.7029,0.5219,26,0.6774,0.7338,21,0.6188,0.5219,22,0.7054,0.7124,61,0.6184,0.5785,100
NDAQ,"Nasdaq, Inc.",Financials,95.3100,-0.0014,25.4089,0.0000,Up,SMA200 82% vs 67% (n=25) | BB upper 71% vs 59% (n=98),53.9777,0.5466,0.1348,0.0222,0.0921,0.7771,0.0063,0.0080,0.0584,0.0930,,,,0,,0.0000,,,,,0,0.0000,25.4089,0.0000,-0.0379,0.1244,Up,False,,,0,,,0.6303,0.6654,97,0.5994,0.5848,90,0.6838,0.6654,54,0.5724,0.5848,49,0.7046,0.6654,31,0.5335,0.5848,36,0.8159,0.6654,25,0.5131,0.5848,22,0.6898,0.6838,71,0.7096,0.5938,98
HAS,Hasbro,Consumer Discretionary,86.7600,0.0028,25.3565,11.9000,Mixed,,34.6985,0.1151,0.1205,0.0253,0.1328,0.5214,-0.0464,-0.0474,-0.0246,-0.6625,,,,0,,0.0000,,,,,0,0.0000,25.3565,11.9000,-0.0966,0.0022,Mixed,False,,,0,,,0.6804,0.7098,106,0.6019,0.5950,93,0.6757,0.7098,52,0.5330,0.5950,53,0.7138,0.7098,35,0.5537,0.5950,31,0.5836,0.7098,18,0.5752,0.5950,21,0.6795,0.6700,75,0.6257,0.6095,83
DASH,DoorDash,Consumer Discretionary,186.7100,-0.0135,25.3039,11.9000,Mixed,SMA20 71% vs 60% (n=90),31.2402,0.1657,0.3187,0.0389,0.1883,0.3053,-0.1065,-0.0910,-0.0073,-3.0196,,,,0,,0.0000,,,,,0,0.0000,25.3039,11.9000,-0.1908,0.0019,Mixed,False,,,0,,,0.5939,0.7068,90,0.7062,0.5967,90,0.7185,0.7068,57,0.5497,0.5967,44,0.6603,0.7068,23,0.6340,0.5967,25,0.6731,0.7068,21,0.5630,0.5967,18,0.7443,0.6886,83,0.5598,0.5460,91
TRV,Travelers Companies (The),Financials,365.5400,0.0143,25.2933,6.0000,Up,,46.2772,0.3056,0.0613,0.0191,0.0638,0.7864,-0.0119,-0.0134,0.1595,-1.0670,,,,0,,0.0000,,,,,0,0.0000,25.2933,6.0000,-0.0161,0.0962,Down,False,,,0,,,0.6425,0.7041,114,0.5644,0.6410,98,0.6241,0.7041,63,0.6026,0.6410,60,0.6579,0.7041,55,0.6427,0.6410,42,0.5908,0.7041,16,0.6226,0.6410,21,0.7581,0.6985,63,0.7109,0.6207,105
EOG,EOG Resources,Energy,143.6500,0.0128,25.2202,5.1000,Up,,47.1398,0.2966,0.0743,0.0256,0.0661,0.8090,-0.0151,-0.0059,0.1076,-0.8048,,,,0,,0.0000,,,,,0,0.0000,25.2202,5.1000,-0.0496,0.0289,Mixed,False,,,0,,,0.6695,0.7472,108,0.5668,0.6632,103,0.5678,0.7472,77,0.5764,0.6632,70,0.7459,0.7472,59,0.5873,0.6632,55,0.6324,0.7472,45,0.6331,0.6632,46,0.7486,0.7241,72,0.6419,0.6372,95
DVA,DaVita,Health Care,180.9200,-0.0121,25.2191,0.0000,Up,SMA200 76% vs 60% (n=15),43.3262,0.4085,0.0952,0.0301,0.0566,0.5456,-0.0087,-0.0839,0.0767,0.9522,,,,0,,0.0000,,,,,0,0.0000,25.2191,0.0000,0.0191,-0.1982,Down,False,,,0,,,0.6430,0.6828,92,0.6739,0.5970,96,0.6620,0.6828,53,0.6183,0.5970,50,0.5456,0.6828,34,0.6681,0.5970,34,0.5136,0.6828,13,0.7573,0.5970,15,0.7038,0.6955,71,0.6165,0.6038,94
REGN,Regeneron Pharmaceuticals,Health Care,805.6300,0.0048,25.2132,5.1000,Up,,54.4669,0.5214,0.1009,0.0231,0.1173,0.8327,0.0022,0.0441,0.0987,-3.4130,,,,0,,0.0000,,,,,0,0.0000,25.2132,5.1000,-0.0335,0.2464,Up,False,,,0,,,0.7407,0.7033,97,0.5279,0.5789,97,0.7093,0.7033,62,0.5399,0.5789,54,0.7631,0.7033,39,0.4662,0.5789,31,0.6361,0.7033,13,0.5175,0.5789,14,0.7626,0.7050,81,0.6867,0.6830,99
BDX,Becton Dickinson,Health Care,183.0700,0.0030,25.2090,5.1000,Up,,54.4775,0.4855,0.0783,0.0213,0.0954,0.8686,-0.0011,0.0414,0.1465,-0.7106,,,,0,,0.0000,,,,,0,0.0000,25.2090,5.1000,-0.0405,0.1988,Up,False,,,0,,,0.6652,0.7086,110,0.5928,0.6159,98,0.7121,0.7086,73,0.6122,0.6159,67,0.6111,0.7086,53,0.6567,0.6159,50,0.7137,0.7086,35,0.6240,0.6159,32,0.7316,0.7299,82,0.6878,0.6949,96
SWK,Stanley Black & Decker,Industrials,90.5100,-0.0136,25.1737,5.1000,Up,,43.4596,0.3521,0.1521,0.0284,0.0496,0.7014,-0.0225,-0.0427,0.1065,-0.1639,,,,0,,0.0000,,,,,0,0.0000,25.1737,5.1000,-0.0792,-0.0291,Mixed,False,,,0,,,0.6035,0.6391,98,0.6460,0.6188,102,0.6820,0.6391,54,0.6172,0.6188,47,0.6641,0.6391,39,0.6542,0.6188,38,0.5936,0.6391,34,0.7060,0.6188,42,0.6760,0.6212,84,0.6357,0.6469,74
MET,MetLife,Financials,97.4450,0.0025,25.1693,5.1000,Up,SMA50 75% vs 63% (n=66),54.5768,0.6502,0.0439,0.0181,0.1091,0.8991,0.0066,0.0154,0.1827,-0.0729,,,,0,,0.0000,,,,,0,0.0000,25.1693,5.1000,0.0069,0.1116,Up,False,,,0,,,0.6040,0.6578,103,0.5613,0.6284,86,0.5840,0.6578,69,0.7502,0.6284,66,0.6036,0.6578,60,0.5569,0.6284,49,0.6739,0.6578,37,0.5976,0.6284,32,0.7229,0.6929,69,0.6346,0.6400,93
XOM,ExxonMobil,Energy,164.2850,0.0189,25.1634,5.1000,Up,,54.5914,0.6485,0.0800,0.0233,0.1171,0.8532,0.0119,0.0369,0.1249,-0.5831,,,,0,,0.0000,,,,,0,0.0000,25.1634,5.1000,-0.0045,0.1604,Up,False,,,0,,,0.6826,0.7291,116,0.4799,0.5975,101,0.6890,0.7291,67,0.5888,0.5975,68,0.7306,0.7291,52,0.5168,0.5975,49,0.7275,0.7291,33,0.5122,0.5975,28,0.7224,0.7396,61,0.6909,0.6147,111
DLR,Digital Realty,Real Estate,182.0100,0.0031,25.1170,5.1000,Up,,45.6439,0.3218,0.0778,0.0274,0.0726,0.6168,-0.0139,-0.0259,0.0222,-0.1665,,,,0,,0.0000,,,,,0,0.0000,25.1170,5.1000,-0.0340,-0.0980,Mixed,False,,,0,,,0.6798,0.6759,100,0.5458,0.6217,83,0.5661,0.6759,52,0.6268,0.6217,59,0.7438,0.6759,44,0.6216,0.6217,37,0.7262,0.6759,19,0.6937,0.6217,14,0.7114,0.6884,80,0.5982,0.6060,92
WM,Waste Management,Industrials,209.4250,0.0074,25.0585,14.0000,Mixed,,35.2849,0.1192,0.0723,0.0172,0.1321,0.3356,-0.0275,-0.0629,-0.0619,-0.5656,,,,0,,0.0000,,,,,0,0.0000,25.0585,14.0000,-0.0771,-0.1052,Down,False,,,0,,,0.5842,0.6685,105,0.5987,0.6702,89,0.5772,0.6685,63,0.7080,0.6702,69,0.7085,0.6685,52,0.5126,0.6702,50,0.6840,0.6685,35,0.7134,0.6702,32,0.7437,0.6875,75,0.6560,0.6412,99
APA,APA Corporation,Energy,44.3350,0.0145,25.0534,5.1000,Up,,54.8666,0.5429,0.1172,0.0344,0.1048,0.8820,0.0050,0.0935,0.2867,-0.3289,,,,0,,0.0000,,,,,0,0.0000,25.0534,5.1000,0.0261,0.2921,Up,False,,,0,,,0.6400,0.6492,111,0.6512,0.6284,92,0.7193,0.6492,58,0.5748,0.6284,63,0.5794,0.6492,35,0.5878,0.6284,36,0.7216,0.6492,19,0.6838,0.6284,26,0.7118,0.7411,69,0.6312,0.6492,92
SNA,Snap-on,Industrials,369.3300,-0.0025,25.0359,14.0000,Mixed,,28.4245,0.1941,0.0862,0.0166,0.0547,0.5273,-0.0264,-0.0632,-0.0142,-0.3475,,,,0,,0.0000,,,,,0,0.0000,25.0359,14.0000,-0.0697,-0.0997,Down,False,,,0,,,0.6547,0.6687,107,0.5637,0.6872,102,0.6620,0.6687,65,0.5521,0.6872,68,0.7297,0.6687,49,0.5879,0.6872,50,0.6669,0.6687,36,0.5460,0.6872,34,0.7795,0.7308,78,0.6904,0.6637,94
KO,Coca-Cola Company (The),Consumer Staples,89.0250,0.0106,25.0000,9.9517,Up,SMA50 72% vs 59% (n=56),56.6787,0.8410,0.0303,0.0147,0.1310,0.8969,0.0103,0.0248,0.1341,-0.0873,,,,0,,0.0000,,,,,0,0.0000,25.0000,9.9517,-0.0324,0.0637,Up,False,,,0,,,0.6638,0.5926,99,0.5798,0.7040,94,0.7228,0.5926,56,0.5892,0.7040,50,0.6602,0.5926,42,0.5565,0.7040,37,0.6587,0.5926,33,0.6053,0.7040,37,0.6910,0.6838,81,0.6719,0.6305,95
PSX,Phillips 66,Energy,260.3000,0.0149,25.0000,7.1567,Up,,59.0327,0.5920,0.1376,0.0327,0.1170,0.8908,0.0127,0.1171,0.4601,-1.6393,,,,0,,0.0000,,,,,0,0.0000,25.0000,7.1567,0.0699,0.5043,Up,False,,,0,,,0.6982,0.7009,106,0.5214,0.5894,83,0.6334,0.7009,62,0.4670,0.5894,61,0.5916,0.7009,43,0.4970,0.5894,43,0.6388,0.7009,27,0.6049,0.5894,28,0.7023,0.7107,57,0.6295,0.5333,109
QCOM,Qualcomm,Information Technology,192.9250,-0.0219,25.0000,6.9144,Up,SMA200 69% vs 59% (n=44),62.1491,0.8154,0.2467,0.0436,0.1540,0.5271,0.0778,0.1418,0.1518,1.9349,,,,0,,0.0000,,,,,0,0.0000,25.0000,6.9144,0.2054,-0.0992,Up,False,,,0,,,0.6295,0.6829,102,0.5912,0.5869,93,0.6455,0.6829,56,0.5523,0.5869,60,0.6955,0.6829,33,0.6443,0.5869,40,0.5300,0.6829,37,0.6947,0.5869,44,0.6619,0.6507,80,0.6350,0.6523,82
SNDK,Sandisk,Information Technology,1789.0551,-0.0151,25.0000,3.9740,Up,SMA20 58% vs 40% (n=16),58.3024,0.7808,0.2980,0.0633,0.2377,0.7499,0.0837,0.1847,0.6259,18.8737,,,,0,,0.0000,,,,,0,0.0000,25.0000,3.9740,0.2055,-0.2797,Up,False,,,0,,,0.7734,0.8243,30,0.5810,0.4048,16,0.8051,0.8243,15,0.4762,0.4048,12,0.8581,0.8243,8,0.1619,0.4048,6,0.8243,0.8243,0,0.4048,0.4048,0,0.7813,0.7347,10,0.4318,0.3917,39
ADI,Analog Devices,Information Technology,380.3800,-0.0126,25.0000,5.6409,Up,,56.5283,0.8716,0.1002,0.0295,0.1381,0.7133,0.0372,0.0222,0.0760,2.9287,,,,0,,0.0000,,,,,0,0.0000,25.0000,5.6409,0.0220,-0.1239,Up,False,,,0,,,0.6189,0.6995,91,0.6029,0.6306,108,0.7295,0.6995,67,0.6302,0.6306,73,0.6693,0.6995,45,0.6305,0.6306,46,0.7677,0.6995,27,0.5409,0.6306,21,0.7781,0.7284,82,0.6873,0.6372,87
ANET,Arista Networks,Information Technology,202.3000,-0.0058,25.0000,3.4814,Up,,56.8612,0.7894,0.1113,0.0388,0.1239,0.8746,0.0322,0.0718,0.2947,0.7069,,,,0,,0.0000,,,,,0,0.0000,25.0000,3.4814,0.0693,0.2034,Up,False,,,0,,,0.6470,0.6600,99,0.5189,0.5833,93,0.6617,0.6600,68,0.5346,0.5833,49,0.5668,0.6600,43,0.5303,0.5833,40,0.7075,0.6600,28,0.5439,0.5833,15,0.7513,0.7103,65,0.5790,0.5404,93
BIIB,Biogen,Health Care,227.6000,0.0003,25.0000,12.7368,Up,SMA200 87% vs 66% (n=14),63.3075,1.0072,0.0794,0.0261,0.1185,0.9830,0.0403,0.0734,0.1762,0.6118,,,,0,,0.0000,,,,,0,0.0000,25.0000,12.7368,0.0375,0.0929,Up,False,,,0,,,0.6226,0.6884,100,0.6452,0.6555,107,0.6726,0.6884,67,0.5452,0.6555,54,0.7116,0.6884,35,0.6114,0.6555,33,0.4321,0.6884,7,0.8679,0.6555,14,0.7167,0.6293,93,0.6340,0.6987,84
TECH,Bio-Techne,Health Care,72.5350,0.0002,25.0000,15.6967,Up,,64.8197,0.8972,0.0067,0.0031,0.1844,0.9964,0.0026,0.0057,0.1802,-0.0576,,,,0,,0.0000,,,,,0,0.0000,25.0000,15.6967,-0.0039,0.1859,Up,False,,,0,,,0.6178,0.6500,86,0.6874,0.6221,100,0.6795,0.6500,69,0.5513,0.6221,64,0.6065,0.6500,58,0.5543,0.6221,51,0.6955,0.6500,40,0.6393,0.6221,39,0.7132,0.6522,95,0.6619,0.6576,74
BBY,Best Buy,Consumer Discretionary,91.1900,0.0043,25.0000,0.6033,Up,SMA100 75% vs 63% (n=45),56.1830,0.6655,0.1954,0.0355,0.0900,0.8750,0.0323,0.0578,0.2898,0.1557,,,,0,,0.0000,,,,,0,0.0000,25.0000,0.6033,0.0474,0.1396,Up,False,,,0,,,0.5724,0.6693,102,0.6686,0.6349,103,0.6400,0.6693,58,0.5929,0.6349,61,0.5744,0.6693,32,0.7457,0.6349,45,0.7066,0.6693,38,0.4709,0.6349,29,0.7780,0.6994,87,0.6704,0.6759,94
VLO,Valero Energy,Energy,383.7050,0.0209,25.0000,5.8699,Up,SMA200 68% vs 57% (n=17),56.5097,0.5577,0.2038,0.0388,0.1881,0.8676,0.0118,0.1191,0.5280,-2.4681,,,,0,,0.0000,,,,,0,0.0000,25.0000,5.8699,0.1030,0.5415,Up,False,,,0,,,0.6941,0.7136,88,0.5463,0.5652,88,0.7055,0.7136,61,0.6171,0.5652,58,0.6428,0.7136,44,0.5614,0.5652,41,0.7448,0.7136,24,0.6791,0.5652,17,0.7517,0.7192,69,0.6303,0.5569,109
VEEV,Veeva Systems,Health Care,272.8700,0.0078,25.0000,8.8378,Up,,62.3291,0.5915,0.1491,0.0316,0.0735,0.7684,0.0136,0.1435,0.3672,-2.0972,,,,0,,0.0000,,,,,0,0.0000,25.0000,8.8378,0.0923,0.6438,Up,False,,,0,,,0.6440,0.6178,93,0.5820,0.6360,88,0.6870,0.6178,52,0.5682,0.6360,48,0.7153,0.6178,40,0.5298,0.6360,31,0.6369,0.6178,25,0.6363,0.6360,22,0.7057,0.6875,75,0.6138,0.6226,75
AME,Ametek,Industrials,246.3000,-0.0006,25.0000,9.5956,Up,,58.7485,0.9712,0.0793,0.0216,0.1264,0.8248,0.0374,0.0189,0.0808,1.4144,,,,0,,0.0000,,,,,0,0.0000,25.0000,9.5956,0.0119,0.0005,Up,False,,,0,,,0.6925,0.7157,107,0.5696,0.6320,97,0.6696,0.7157,63,0.5798,0.6320,59,0.7418,0.7157,43,0.5228,0.6320,41,0.7595,0.7157,34,0.4819,0.6320,22,0.7200,0.6895,79,0.7169,0.6386,100
ZBRA,Zebra Technologies,Information Technology,368.5000,-0.0068,25.0000,11.1440,Up,SMA100 76% vs 66% (n=23),61.7894,0.9711,0.0937,0.0311,0.0965,0.9053,0.0442,0.0982,0.3983,0.1987,,,,0,,0.0000,,,,,0,0.0000,25.0000,11.1440,0.0084,0.4398,Up,False,,,0,,,0.5471,0.5844,88,0.6264,0.6583,88,0.5698,0.5844,51,0.6106,0.6583,56,0.6355,0.5844,28,0.7642,0.6583,23,0.5735,0.5844,21,0.7535,0.6583,34,0.6885,0.6464,84,0.5536,0.6029,69
RVTY,Revvity,Health Care,147.0300,0.0346,25.0000,13.9423,Up,,70.7063,0.9094,0.2522,0.0318,0.1018,0.9636,0.1032,0.2033,0.4080,1.1988,,,,0,,0.0000,,,,,0,0.0000,25.0000,13.9423,0.1894,0.3454,Up,False,,,0,,,0.6057,0.7031,103,0.5633,0.6313,107,0.6335,0.7031,62,0.6496,0.6313,63,0.6283,0.7031,53,0.6208,0.6313,50,0.5398,0.7031,29,0.7288,0.6313,42,0.6969,0.7019,89,0.7253,0.6571,92
SWKS,Skyworks Solutions,Information Technology,89.8925,-0.0170,25.0000,7.2313,Up,,64.3409,0.7871,0.4785,0.0517,0.0789,0.9296,0.1374,0.2748,0.3906,0.9701,,,,0,,0.0000,,,,,0,0.0000,25.0000,7.2313,0.3386,0.2116,Up,False,,,0,,,0.6252,0.6609,101,0.6138,0.6124,101,0.6230,0.6609,50,0.6631,0.6124,57,0.5699,0.6609,41,0.6622,0.6124,45,0.7592,0.6609,39,0.5132,0.6124,30,0.6592,0.6667,85,0.6548,0.6818,75
STX,Seagate Technology,Information Technology,920.3500,-0.0038,25.0000,9.6114,Up,BB lower 81% vs 70% (n=70) | SMA20 76% vs 66% (n=94),59.5126,0.9580,0.2015,0.0542,0.1577,0.7609,0.0923,0.0895,0.4645,11.0686,,,,0,,0.0000,,,,,0,0.0000,25.0000,9.6114,0.1522,-0.1208,Up,False,,,0,,,0.7616,0.6598,94,0.4757,0.5607,89,0.6252,0.6598,69,0.5753,0.5607,59,0.6497,0.6598,37,0.5831,0.5607,29,0.6320,0.6598,16,0.4527,0.5607,12,0.8083,0.7045,70,0.4561,0.5826,91
CRL,Charles River Laboratories,Health Care,291.6200,0.0515,25.0000,24.7671,Up,SMA100 75% vs 60% (n=43) | BB upper 73% vs 60% (n=82),61.2646,0.7674,0.1107,0.0340,0.1651,0.9265,0.0296,0.0939,0.4126,-1.0982,,,,0,,0.0000,BB upper,-0.7359,0.6034,0.7257,82,31.1467,25.0000,24.7671,-0.0292,0.3955,Up,False,,,0,,,0.6086,0.7143,96,0.6458,0.6045,88,0.6925,0.7143,55,0.6038,0.6045,53,0.7176,0.7143,39,0.7536,0.6045,43,0.4958,0.7143,30,0.6689,0.6045,34,0.7218,0.6441,73,0.7257,0.6034,82
SMCI,Supermicro,Information Technology,40.3400,-0.0265,25.0000,1.6954,Up,,56.5666,0.7316,0.1838,0.0559,0.1869,0.5308,0.0426,0.1647,0.2706,0.0789,,,,0,,0.0000,,,,,0,0.0000,25.0000,1.6954,0.0461,0.2275,Up,False,,,0,,,0.6160,0.6506,96,0.5391,0.5737,93,0.5719,0.6506,60,0.6140,0.5737,60,0.7062,0.6506,45,0.4956,0.5737,43,0.6859,0.6506,10,0.5184,0.5737,12,0.7433,0.6933,67,0.6316,0.6314,95
TMO,Thermo Fisher Scientific,Health Care,677.6500,0.0186,25.0000,18.4972,Up,,74.6024,1.0228,0.1487,0.0238,0.2188,0.9842,0.0777,0.1318,0.2588,4.1495,,,,0,,0.0000,,,,,0,0.0000,25.0000,18.4972,0.0727,0.3304,Up,False,,,0,,,0.5938,0.6494,93,0.6480,0.6126,97,0.6421,0.6494,53,0.6809,0.6126,51,0.6563,0.6494,35,0.5244,0.6126,35,0.5999,0.6494,32,0.5232,0.6126,37,0.7072,0.6916,89,0.6204,0.5880,82
AAPL,Apple Inc.,Information Technology,337.5300,0.0015,25.0000,6.5235,Up,BB lower 77% vs 62% (n=67),63.3813,0.7794,0.1023,0.0205,0.1259,0.9239,0.0286,0.0495,0.1758,0.9055,,,,0,,0.0000,,,,,0,0.0000,25.0000,6.5235,0.0864,0.1819,Up,False,,,0,,,0.6332,0.6973,92,0.5821,0.5336,89,0.4791,0.6973,54,0.6312,0.5336,58,0.6928,0.6973,39,0.5348,0.5336,43,0.7631,0.6973,18,0.5630,0.5336,14,0.7675,0.6235,67,0.5848,0.5357,92
DVN,Devon Energy,Energy,48.9100,0.0181,25.0000,5.1005,Up,,55.0010,0.5987,0.0891,0.0284,0.1137,0.8550,0.0088,0.0572,0.1187,-0.2381,,,,0,,0.0000,,,,,0,0.0000,25.0000,5.1005,0.0147,0.1044,Up,False,,,0,,,0.6278,0.6377,102,0.5544,0.6063,105,0.6793,0.6377,66,0.6398,0.6063,67,0.5224,0.6377,43,0.6685,0.6063,46,0.6629,0.6377,27,0.6407,0.6063,31,0.7452,0.7133,79,0.6286,0.6146,89
CRWD,CrowdStrike,Information Technology,259.2600,-0.0123,25.0000,12.2767,Up,,66.6680,0.9233,0.3476,0.0492,0.1371,0.9779,0.1471,0.2299,0.7414,4.0244,,,,0,,0.0000,,,,,0,0.0000,25.0000,12.2767,0.3537,0.4935,Up,False,,,0,,,0.6609,0.6791,103,0.5884,0.5778,90,0.6792,0.6791,53,0.5778,0.5778,45,0.6850,0.6791,35,0.5464,0.5778,35,0.5780,0.6791,18,0.5862,0.5778,17,0.7098,0.6642,73,0.6266,0.6036,102
DE,Deere & Company,Industrials,699.4500,-0.0141,25.0000,5.7820,Up,,62.9401,0.7611,0.1344,0.0254,0.1405,0.9255,0.0351,0.0983,0.2085,0.3262,,,,0,,0.0000,,,,,0,0.0000,25.0000,5.7820,0.0724,0.1199,Up,False,,,0,,,0.5299,0.6750,103,0.6584,0.6245,97,0.6577,0.6750,67,0.5514,0.6245,64,0.7089,0.6750,52,0.4555,0.6245,41,0.6745,0.6750,43,0.5697,0.6245,39,0.7597,0.7124,84,0.6635,0.6741,92
